,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jantel Lavender,40,.628,.591,.045,.182,6.7,26.5,17.2,15.8,0.0,2.3,7.8,32.2,122,96,
1,Samantha Prahalis,40,.564,.571,.143,.429,3.3,2.9,3.1,41.7,4.1,0.0,23.1,27.1,103,99,
2,Brittany Johnson,36,.943,.917,.833,.500,0.0,6.5,3.5,0.0,0.0,0.0,0.0,10.2,186,107,
3,Tayler Hill,30,.229,.111,.333,.444,4.4,11.8,8.3,21.7,7.2,0.0,0.0,18.0,82,87,
4,Ashley Adams,15,.333,.333,.000,.000,0.0,15.7,8.3,27.3,0.0,12.1,25.0,13.3,81,97,
6,Alison Jackson,13,.800,.800,.000,.000,10.3,9.0,9.6,0.0,0.0,7.0,16.7,23.1,122,103,
7,Sarah Schulze,12,.000,,,,11.1,19.6,15.6,10.4,0.0,7.6,69.4,6.0,64,97,
8,Amber Stokes,11,.500,.500,.000,.000,12.1,0.0,5.7,12.8,4.9,8.3,33.3,13.7,90,95,
9,Martina Ellerbe,3,,,,,0.0,39.2,20.8,0.0,0.0,0.0,,0.0,,90,
10,School Totals,200,.575,.549,.180,.295,23.3,61.8,43.8,71.9,10.8,13.6,13.7,100.0,108.1,93.2,
