,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Central Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Chelsie Wiley,35,4,10,.400,3,6,.500,1,4,.250,2,2,1.000,0,0,0,0,0,0,3,4,11
1,Aisha Patrick,35,3,9,.333,3,8,.375,0,1,.000,2,2,1.000,2,6,8,6,0,0,4,3,8
2,D'Nay Daniels,33,5,13,.385,4,10,.400,1,3,.333,5,6,.833,5,5,10,1,0,0,3,2,16
3,Ashia Kelly,32,6,13,.462,2,6,.333,4,7,.571,0,0,,2,4,6,1,1,0,1,1,16
4,Jelisa Caldwell,26,3,6,.500,3,5,.600,0,1,.000,2,2,1.000,2,4,6,1,0,0,1,3,8
6,Gevenia Carter,19,3,9,.333,2,7,.286,1,2,.500,0,0,,1,0,1,1,5,0,4,3,7
7,Erika Jones,15,0,2,.000,0,2,.000,0,0,,0,0,,0,4,4,0,0,0,2,2,0
8,Leah Paige,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
9,Aarika Judge,1,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
10,Racine Davis,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,25,63,.397,17,44,.386,8,19,.421,11,12,.917,13,23,36,10,6,0,18,19,69
