,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida Gulf Coast ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kierstan Bell,37,10,24,.417,8,14,.571,2,10,.200,3,5,.600,2,3,5,1,4,3,3,4,25
1,Tishara Morehouse,37,7,13,.538,5,9,.556,2,4,.500,1,2,.500,2,2,4,2,1,0,0,2,17
2,Tyra Cox,35,4,11,.364,4,8,.500,0,3,.000,0,0,,0,3,3,3,2,0,1,3,8
3,Alyssa Blair,23,0,4,.000,0,0,,0,4,.000,0,0,,0,1,1,0,0,0,1,3,0
4,Emma List,14,1,2,.500,0,0,,1,2,.500,1,2,.500,1,0,1,1,0,0,1,5,4
6,Aaliyah Stanley,24,2,5,.400,0,1,.000,2,4,.500,0,0,,0,1,1,0,0,0,1,1,6
7,Andrea Cecil,19,2,2,1.000,0,0,,2,2,1.000,0,0,,0,2,2,1,0,0,1,3,6
8,Seneca Hackley,8,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0
9,Kierra Adams,1,0,0,,0,0,,0,0,,0,2,.000,0,0,0,0,1,0,0,0,0
10,Sheahen Dowling,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Tomia Johnson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
12,School Totals,200,26,61,.426,17,32,.531,9,29,.310,5,11,.455,5,14,19,8,8,3,9,21,66
