,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Arizona State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tori Jankoska,40,.799,.708,.500,.750,0.0,30.8,16.3,20.0,0.0,0.0,23.9,30.8,129,113,
1,Taya Reimer,34,.504,.500,.000,.333,5.1,9.0,7.2,6.4,1.8,0.0,12.7,13.6,101,114,
2,Branndais Agee,32,.432,.444,.111,.333,5.4,14.4,10.2,0.0,0.0,3.2,8.8,20.8,86,114,
3,Taryn McCutcheon,29,.700,.700,.400,.000,0.0,0.0,0.0,15.4,0.0,0.0,28.6,14.2,106,120,
4,Victoria Gaines,18,.417,.417,.333,.000,9.7,8.5,9.1,12.7,0.0,5.7,0.0,19.6,102,113,
6,Lexi Gussert,12,1.500,1.500,1.000,.000,0.0,12.8,6.8,0.0,0.0,0.0,0.0,4.9,300,117,
7,Nia Hollie,11,.500,.500,.000,.000,0.0,14.0,7.4,19.8,5.5,0.0,50.0,21.4,60,104,
8,Jenna Allen,9,.250,.250,.250,.000,0.0,17.1,9.1,0.0,0.0,0.0,0.0,26.1,54,116,
9,Kennedy Johnson,8,,,,,0.0,19.2,10.2,0.0,0.0,0.0,100.0,22.0,0,115,
10,Mardrekia Cook,7,.000,,,,24.8,44.0,35.0,0.0,0.0,0.0,69.4,24.2,22,110,
11,School Totals,200,.580,.556,.289,.356,17.4,76.9,49.0,36.4,3.0,5.1,23.3,100.0,92.4,110.6,
