,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kentucky ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Makayla Epps,36,13,26,.500,10,19,.526,3,7,.429,1,3,.333,0,5,5,4,0,0,1,1,30
1,Janee Thompson,36,5,14,.357,4,6,.667,1,8,.125,0,0,,1,0,1,5,1,0,1,3,11
2,Evelyn Akhator,33,5,11,.455,5,11,.455,0,0,,0,2,.000,4,10,14,1,0,0,2,4,10
3,Maci Morris,28,3,7,.429,2,4,.500,1,3,.333,0,0,,0,3,3,0,0,0,2,3,7
4,Batouly Camara,16,1,3,.333,1,3,.333,0,0,,0,0,,1,4,5,1,0,0,0,2,2
6,Alexis Jennings,28,5,12,.417,5,12,.417,0,0,,2,4,.500,3,7,10,0,0,1,1,1,12
7,Taylor Murray,19,0,5,.000,0,2,.000,0,3,.000,0,0,,0,0,0,2,2,0,0,4,0
8,Alyssa Rice,4,0,2,.000,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,0,0,0
9,School Totals,200,32,80,.400,27,59,.458,5,21,.238,3,9,.333,10,31,41,13,3,1,7,18,72
