,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Makayla Epps,36,.547,.558,.269,.115,0.0,15.4,7.0,25.3,0.0,0.0,3.5,34.6,114,114,
1,Janee Thompson,36,.393,.393,.571,.000,2.6,0.0,1.4,21.0,1.4,0.0,6.7,18.3,92,112,
2,Evelyn Akhator,33,.418,.455,.000,.182,11.3,33.7,21.5,4.7,0.0,0.0,14.4,18.5,86,110,
3,Maci Morris,28,.500,.500,.429,.000,0.0,11.9,5.4,0.0,0.0,0.0,22.2,14.1,77,114,
4,Batouly Camara,16,.333,.333,.000,.000,5.8,27.8,15.8,8.5,0.0,0.0,0.0,8.2,96,111,
6,Alexis Jennings,28,.432,.417,.000,.333,10.0,27.8,18.1,0.0,0.0,3.7,6.8,23.2,93,109,
7,Taylor Murray,19,.000,.000,.600,.000,0.0,0.0,0.0,13.2,5.3,0.0,0.0,11.6,22,102,
8,Alyssa Rice,4,.000,.000,.000,.000,23.3,55.6,38.0,0.0,0.0,0.0,0.0,22.0,30,108,
9,School Totals,200,.427,.431,.263,.113,23.3,86.1,51.9,40.6,3.8,2.6,7.7,100.0,91.1,107.6,
