,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Samantha Logic,37,6,10,.600,6,9,.667,0,1,.000,2,2,1.000,0,11,11,8,2,0,2,2,14
1,Whitney Jennings,35,4,5,.800,2,2,1.000,2,3,.667,6,6,1.000,2,0,2,2,1,0,0,0,16
2,Melissa Dixon,33,4,10,.400,0,5,.000,4,5,.800,3,3,1.000,0,1,1,1,0,0,2,1,15
3,Bethany Doolitte,33,4,10,.400,4,10,.400,0,0,,2,2,1.000,1,5,6,1,1,0,3,2,10
4,Ally Disterhoft,32,6,13,.462,3,8,.375,3,5,.600,3,3,1.000,0,2,2,2,1,1,1,0,18
6,Kali Peschel,15,1,3,.333,1,1,1.000,0,2,.000,0,2,.000,0,0,0,0,0,0,1,2,2
7,Alexa Kastanek,8,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
8,Claire Till,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,2,0
9,Chase Coley,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,School Totals,200,25,51,.490,16,35,.457,9,16,.563,16,18,.889,3,20,23,14,6,2,9,10,75
