,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,American ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jen Dumiak,40,8,13,.615,7,10,.700,1,3,.333,6,6,1.000,0,4,4,9,0,0,6,2,23
1,Arron Zimmerman,37,6,12,.500,1,3,.333,5,9,.556,0,0,,1,3,4,0,1,1,1,3,17
2,Shaquilla Curtis,33,1,6,.167,1,5,.200,0,1,.000,1,2,.500,4,1,5,4,4,2,3,3,3
3,Michelle Holmes,28,1,3,.333,1,2,.500,0,1,.000,0,0,,3,6,9,2,2,0,0,5,2
4,Emily Kinneston,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,1,0,0,0
6,Ari Booth,31,6,13,.462,1,3,.333,5,10,.500,0,0,,1,2,3,2,0,0,1,1,17
7,Lauren Crisler,13,1,4,.250,1,3,.333,0,1,.000,0,0,,1,1,2,0,0,0,2,0,2
8,Jordan Light,12,1,2,.500,0,0,,1,2,.500,0,0,,0,1,1,1,0,0,1,1,3
9,School Totals,200,24,55,.436,12,27,.444,12,28,.429,7,8,.875,10,18,28,18,7,4,14,15,67
