,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oregon ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sabrina Ionescu,40,9,22,.409,8,18,.444,1,4,.250,7,8,.875,2,3,5,4,3,0,0,2,26
1,Lexi Bando,37,2,6,.333,1,2,.500,1,4,.250,0,0,,0,1,1,1,1,0,0,2,5
2,Ruthy Hebard,34,8,12,.667,8,12,.667,0,0,,1,2,.500,3,7,10,0,3,2,1,3,17
3,Maite Cazorla,33,4,9,.444,4,7,.571,0,2,.000,5,6,.833,0,2,2,3,1,0,0,4,13
4,Satou Sabally,27,3,11,.273,1,6,.167,2,5,.400,1,2,.500,1,2,3,2,0,0,2,2,9
6,Mallory McGwire,12,2,3,.667,2,3,.667,0,0,,0,0,,0,3,3,0,0,1,0,2,4
7,Oti Gildon,11,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,1,0,0,2,2,0
8,Justine Hall,6,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,28,65,.431,24,50,.480,4,15,.267,14,18,.778,6,20,26,11,8,3,5,18,74
