,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Louisville ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Joyner,40,.443,.364,.091,.273,5.6,20.0,11.5,5.9,1.5,0.0,19.6,20.1,86,125,
1,Chelsey Shumpert,34,.466,.423,.692,.154,3.3,4.7,3.9,43.3,3.6,0.0,6.7,22.9,120,123,
2,Lakelyn Bouldin,33,.537,.500,.615,.308,6.7,4.8,6.0,8.1,0.0,0.0,21.3,29.8,95,131,
3,Aryanna Gilbert,23,.000,.000,.500,.000,4.8,7.0,5.7,8.3,0.0,0.0,50.0,9.1,26,131,
4,Keiana Gilbert,15,.833,.833,.333,.000,14.8,21.3,17.5,0.0,0.0,0.0,25.0,14.0,125,129,
6,Queen Alford,26,.890,.929,.571,.429,4.3,0.0,2.5,0.0,0.0,0.0,10.7,18.8,155,133,
7,Shelbie Davenport,15,.000,.000,1.000,.000,7.4,32.0,17.5,25.4,4.1,0.0,50.0,7.0,66,116,
8,Moses Johnson,12,.167,.167,.333,.000,18.5,26.7,21.9,0.0,0.0,0.0,14.3,30.6,47,126,
9,Sydney Vanlandingham,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,127,
10,NaKeia Burks,0,,,,,,,,,,,100.0,,,,
11,School Totals,200,.502,.464,.482,.214,33.3,64.0,45.9,52.4,6.2,2.1,19.6,100.0,95.4,126.2,
