,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kelsey Plum,40,.431,.380,.320,.240,0.0,11.1,4.8,43.8,2.8,0.0,3.5,36.6,103,82,
1,Talia Walton,40,.451,.447,.474,.105,5.6,11.1,7.9,11.1,4.3,0.0,4.8,26.7,98,79,
2,Alexus Atchley,40,.786,.786,.571,.000,5.6,18.5,11.1,4.8,1.4,0.0,0.0,9.0,162,84,
3,Katie Collier,38,.337,.429,.000,.571,11.7,15.6,13.4,9.6,4.5,9.9,18.6,14.5,77,71,
4,Chantel Osahor,37,.377,.286,.429,.286,6.0,32.0,17.2,18.9,1.5,0.0,20.2,13.7,88,81,
6,Mathilde Gilling,5,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,11.4,0.0,0.0,10.2,0,65,
7,Deja Strother,0,,,,,,,,,,,,,,,
8,Jenna Moser,0,,,,,,,,,,,,,,,
9,Mackenzie Wieburg,0,,,,,,,,,,,,,,,
10,Kelli Kingma,0,,,,,,,,,,,,,,,
11,School Totals,200,.447,.432,.379,.212,27.8,85.2,52.4,64.0,15.7,9.4,7.6,100.0,92.9,75.7,
