,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Pennsylvania ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Sydney Stipanovich,40,8,17,.471,8,17,.471,0,0,,0,0,,1,12,13,1,0,0,3,0,16
1,Michelle Nwokedi,40,3,11,.273,3,10,.300,0,1,.000,4,6,.667,2,5,7,4,0,6,2,3,10
2,Kasey Chambers,39,2,9,.222,0,0,,2,9,.222,0,0,,0,3,3,4,1,0,3,4,6
3,Lauren Whitlatch,35,2,7,.286,0,0,,2,7,.286,0,0,,0,1,1,0,0,0,2,2,6
4,Anna Ross,34,4,7,.571,1,3,.333,3,4,.750,2,2,1.000,0,4,4,5,1,0,5,2,13
6,Beth Brzozowski,12,1,4,.250,1,2,.500,0,2,.000,0,0,,1,1,2,0,0,0,1,0,2
7,Princess Aghayere,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
8,Kristen Daley,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Brooklyn Juday,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Ashley Russell,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jackie Falconer,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,20,55,.364,13,32,.406,7,23,.304,6,8,.750,4,26,30,14,2,6,17,11,53
