,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Amber Orrange,37,5,10,.500,4,6,.667,1,4,.250,0,0,,1,1,2,6,0,0,2,1,11
1,Chiney Ogwumike,35,5,8,.625,5,7,.714,0,1,.000,2,2,1.000,5,10,15,1,1,0,3,3,12
2,Joslyn Tinkle,33,7,10,.700,2,5,.400,5,5,1.000,2,2,1.000,1,5,6,3,0,2,2,3,21
3,Mikaela Ruef,24,4,6,.667,4,6,.667,0,0,,1,2,.500,1,5,6,0,0,1,0,3,9
4,Sara James,23,3,6,.500,0,1,.000,3,5,.600,0,0,,0,0,0,3,0,0,0,2,9
6,Taylor Greenfield,24,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,3,3,1,1,0,3,1,2
7,Bonnie Samuelson,13,3,6,.500,0,0,,3,6,.500,0,0,,0,1,1,0,0,0,0,0,9
8,Tess Picknell,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0
9,Jasmine Camp,3,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
10,Erica Payne,3,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0
11,School Totals,200,28,52,.538,16,27,.593,12,25,.480,5,6,.833,9,25,34,14,2,4,10,13,73
