,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Leaonna Odom,33,.898,.889,.000,.889,19.1,7.3,10.5,5.0,1.6,2.9,32.4,26.4,122,55,
1,Rebecca Greenwell,30,.772,.714,.500,.429,14.0,21.3,19.3,17.1,3.4,9.5,23.1,33.9,129,37,
2,Lexie Brown,27,.584,.500,.125,.375,7.8,8.9,8.6,47.5,9.5,0.0,9.7,18.0,150,38,
3,Kendall Cooper,24,.600,.600,.000,.000,0.0,13.3,9.7,11.5,6.4,7.9,28.6,13.7,97,37,
4,Kyra Lambert,10,.667,.667,.000,.000,0.0,0.0,0.0,30.8,0.0,0.0,0.0,14.1,162,64,
6,Erin Mathias,29,.504,.500,.000,.333,0.0,19.3,14.0,4.6,5.3,6.6,30.4,16.0,78,35,
7,Oderah Chidom,19,.797,.800,.000,.800,0.0,29.5,21.4,24.7,2.7,5.0,12.9,19.2,153,32,
8,Faith Suggs,15,.000,.000,.000,.000,0.0,16.0,11.6,0.0,3.4,0.0,50.0,6.3,0,44,
9,Crystal Primm,13,.606,.500,.000,.500,32.4,6.2,13.4,22.1,4.0,0.0,0.0,17.7,165,52,
10,School Totals,200,.703,.655,.145,.455,42.1,72.0,63.8,67.6,21.8,21.4,22.1,100.0,120.5,39.7,
