,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Hampton ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jephany Brown,40,7,20,.350,6,17,.353,1,3,.333,3,4,.750,1,2,3,1,2,0,4,1,18
1,Monnazjea Finney-Smith,36,1,10,.100,1,3,.333,0,7,.000,0,0,,2,4,6,3,2,0,5,5,2
2,Georgianna Gilbeaux,35,0,5,.000,0,4,.000,0,1,.000,1,2,.500,3,2,5,2,5,0,3,4,1
3,Mikayla Sayle,25,1,7,.143,1,7,.143,0,0,,0,4,.000,8,2,10,0,1,0,2,2,2
4,Dejane' James,17,1,4,.250,0,2,.000,1,2,.500,0,0,,0,0,0,0,1,0,2,0,3
6,K'lynn Willis,27,2,9,.222,1,6,.167,1,3,.333,0,2,.000,0,0,0,0,3,0,3,4,5
7,Chenya Sealey,13,0,8,.000,0,2,.000,0,6,.000,0,0,,0,1,1,0,0,0,1,2,0
8,Niaya White,5,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
9,Shanice Neita,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Adria Strothers,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0
11,School Totals,200,12,66,.182,9,42,.214,3,24,.125,4,12,.333,14,11,25,6,14,0,20,22,31
