,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Khaalidah Miller,36,.000,.000,.571,.000,0.0,0.0,0.0,20.2,0.0,0.0,0.0,9.6,37,120,
1,Krista Donald,33,.559,.563,.250,.250,12.4,23.5,17.3,14.1,3.8,0.0,18.4,16.2,108,100,
2,Merritt Hempe,32,.396,.400,.000,.200,6.4,12.1,8.9,8.6,1.9,0.0,15.5,29.7,78,110,
3,Erika Ford,28,.727,.727,.545,.000,7.3,9.2,8.2,10.6,0.0,0.0,15.4,22.8,126,115,
4,Shacobia Barbee,27,.377,.364,.182,.182,15.2,9.6,12.7,18.4,2.3,0.0,14.4,25.3,86,110,
6,Tiaria Griffin,24,.354,.313,.375,.125,8.5,16.1,11.9,26.8,0.0,3.6,0.0,17.3,109,111,
7,Halle Washington,15,.084,.000,.000,.400,6.8,17.2,11.4,0.0,8.3,0.0,25.4,25.9,21,92,
8,Marjorie Butler,5,1.053,,,,0.0,25.8,11.4,0.0,12.5,0.0,0.0,8.7,250,79,
9,School Totals,200,.403,.385,.262,.185,38.5,61.3,48.6,59.1,10.9,2.2,13.5,100.0,89.1,104.7,
