,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Maryland ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Japreece Dean,38,.618,.500,.643,.571,2.3,11.6,6.4,22.0,0.0,0.0,22.2,23.3,126,114,
1,Lindsey Corsaro,38,.386,.333,.500,.167,6.8,0.0,3.8,15.6,1.4,0.0,23.7,8.7,101,117,
2,Kennedy Burke,36,.476,.447,.158,.105,9.6,21.5,14.8,5.5,2.9,0.0,9.1,23.9,119,103,
3,Lajahna Drummer,35,.323,.125,.250,.750,19.8,12.6,16.6,8.2,1.5,0.0,0.0,12.0,128,110,
4,Michaela Onyenwere,30,.602,.565,.130,.174,17.3,7.4,12.9,0.0,0.0,2.4,7.5,35.1,140,115,
6,Lauryn Miller,10,.167,.167,.000,.000,26.0,11.1,19.4,0.0,5.2,7.2,0.0,23.6,78,98,
7,Kiara Jefferson,8,.000,.000,1.000,.000,0.0,13.8,6.1,0.0,6.5,0.0,25.0,19.7,0,100,
8,Ahlana Smith,4,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0,118,
9,School Totals,199,.472,.406,.300,.263,54.3,52.8,53.7,41.4,7.9,3.6,11.8,100.0,111.8,105.3,
