,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UCLA ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Japreece Dean,38,5,14,.357,1,5,.200,4,9,.444,8,8,1.000,1,4,5,5,0,0,5,1,22
1,Lindsey Corsaro,38,2,6,.333,2,3,.667,0,3,.000,1,1,1.000,3,0,3,4,1,0,2,3,5
2,Kennedy Burke,36,8,19,.421,7,16,.438,1,3,.333,2,2,1.000,4,7,11,1,2,0,2,2,19
3,Lajahna Drummer,35,1,8,.125,1,6,.167,0,2,.000,5,6,.833,8,4,12,2,1,0,0,3,7
4,Michaela Onyenwere,30,12,23,.522,10,20,.500,2,3,.667,4,4,1.000,6,2,8,0,0,1,2,3,30
6,Lauryn Miller,10,1,6,.167,1,6,.167,0,0,,0,0,,3,1,4,0,1,1,0,3,2
7,Kiara Jefferson,8,0,3,.000,0,0,,0,3,.000,0,0,,0,1,1,0,1,0,1,0,0
8,Ahlana Smith,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,199,29,80,.363,22,56,.393,7,24,.292,20,21,.952,25,19,44,12,6,2,12,16,85
