,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Breanna Stewart,33,.660,.607,.286,.286,15.2,26.2,21.9,0.0,5.9,12.9,11.3,28.2,147,65,
1,Bria Hartley,33,.772,.750,.500,.167,5.1,0.0,2.0,13.7,0.0,0.0,13.4,23.6,165,104,
2,Stefanie Dolson,32,.714,.700,.000,.400,10.4,13.5,12.3,14.3,2.0,0.0,20.3,24.2,135,92,
3,Kaleena Mosqueda-Lewis,31,.691,.679,.357,.071,32.3,13.9,21.2,52.3,0.0,0.0,0.0,24.4,199,96,
4,Moriah Jefferson,30,1.005,1.000,.400,.200,0.0,18.0,10.9,9.0,2.2,0.0,15.5,11.3,180,89,
6,Kiah Stokes,16,.000,.000,.000,.000,20.8,33.8,28.7,0.0,0.0,5.3,0.0,6.6,89,81,
7,Saniya Chong,11,.000,.000,1.000,.000,0.0,9.8,6.0,10.4,0.0,0.0,0.0,9.5,72,99,
8,Brianna Banks,9,.500,.500,.500,.000,18.5,12.0,14.6,0.0,0.0,0.0,0.0,11.7,154,98,
9,Tierney Lawlor,3,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0,104,
10,Briana Pulido,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0,104,
11,School Totals,200,.662,.635,.317,.190,62.5,75.7,70.5,54.3,8.2,12.8,10.4,100.0,149.2,85.2,
