,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Boise State,71.2,0.35,16.9,34.9,0.1,78.9
1,UCLA,71.2,0.673,17.0,38.1,0.164,116.9
