,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,UCLA ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brooke Pahukoa,32,.361,.361,.611,.000,2.9,11.9,5.9,0.0,0.0,0.0,0.0,25.4,90,126,
1,Marijke Vanderschaaf,29,.404,.250,.125,.500,12.8,32.8,19.4,0.0,0.0,0.0,0.0,15.2,111,120,
2,Yaiza Rodrigeuz,26,.375,.375,1.000,.000,0.0,0.0,0.0,15.8,2.2,0.0,33.3,10.4,67,124,
3,Marta Hermida,18,.313,.313,.250,.000,5.2,10.6,6.9,13.4,3.1,0.0,20.0,25.1,65,120,
4,Joyce Harrell,15,.222,.222,.000,.000,24.8,0.0,16.7,0.0,0.0,0.0,10.0,30.1,60,127,
6,Shalen Shaw,24,.667,.667,.333,.000,3.9,15.9,7.8,0.0,2.3,4.4,25.0,7.5,104,115,
7,Riley Lupfer,23,.653,.611,.889,.222,0.0,8.3,2.7,0.0,0.0,0.0,9.2,21.4,132,127,
8,Braydey Hodgins,13,.000,.000,.200,.000,14.3,14.7,14.4,44.0,0.0,0.0,50.0,34.8,20,126,
9,Jordan Woodvine,8,.336,.300,.200,.400,11.6,23.8,15.6,31.3,0.0,0.0,33.8,50.2,58,122,
10,Brittney Pahukoa,4,1.000,1.000,.000,.000,23.3,0.0,15.6,0.0,0.0,0.0,0.0,11.3,205,129,
11,Brooke Wheeler,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,129,
12,Leonie Edringer,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,129,
13,Emerald Toth,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,129,
14,School Totals,200,.379,.350,.414,.114,34.9,61.9,43.8,33.3,4.2,2.6,16.9,100.0,78.9,116.9,
