,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Boise State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brooke Pahukoa,32,6,18,.333,5,7,.714,1,11,.091,0,0,,1,2,3,0,0,0,0,2,13
1,Marijke Vanderschaaf,29,2,8,.250,2,7,.286,0,1,.000,4,4,1.000,4,5,9,0,0,0,0,3,8
2,Yaiza Rodrigeuz,26,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,2,1,0,2,0,3
3,Marta Hermida,18,2,8,.250,1,6,.167,1,2,.500,0,0,,1,1,2,1,1,0,2,0,5
4,Joyce Harrell,15,2,9,.222,2,9,.222,0,0,,0,0,,4,0,4,0,0,0,1,2,4
6,Shalen Shaw,24,2,3,.667,2,2,1.000,0,1,.000,0,0,,1,2,3,0,1,1,1,3,4
7,Riley Lupfer,23,4,9,.444,1,1,1.000,3,8,.375,2,2,1.000,0,1,1,0,0,0,1,1,13
8,Braydey Hodgins,13,0,5,.000,0,4,.000,0,1,.000,0,0,,2,1,3,3,0,0,5,0,0
9,Jordan Woodvine,8,1,5,.200,0,4,.000,1,1,1.000,1,2,.500,1,1,2,1,0,0,3,1,4
10,Brittney Pahukoa,4,1,1,1.000,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,0,2
11,Brooke Wheeler,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Leonie Edringer,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Emerald Toth,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,21,70,.300,14,41,.341,7,29,.241,7,8,.875,15,13,28,7,3,1,15,12,56
