,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Southern ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Ashley Auguerson,31,3,12,.250,2,7,.286,1,5,.200,0,0,,2,1,3,1,0,1,2,3,7
1,Carneta Henderson,31,1,3,.333,0,1,.000,1,2,.500,0,0,,0,2,2,2,1,0,3,2,3
2,Hannah Kador,28,3,22,.136,1,8,.125,2,14,.143,2,2,1.000,0,4,4,1,1,0,3,4,10
3,Tiffany Foster,19,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,1,1,1,2,0,4,1,2
4,Freda Allen,16,1,2,.500,1,2,.500,0,0,,0,0,,1,0,1,1,2,1,0,5,2
6,Jamie Floyd,29,3,11,.273,3,11,.273,0,0,,0,0,,4,1,5,0,0,1,1,1,6
7,Essence Hopkins,14,2,6,.333,2,6,.333,0,0,,0,1,.000,2,0,2,0,0,0,0,1,4
8,Tenesha Brown,14,1,4,.250,0,0,,1,4,.250,0,2,.000,1,0,1,0,1,0,0,0,3
9,Laneisha Stephens,11,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,1,0,0,0,0
10,Ebony Sellers,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,0,2
11,Kimberly Griffin,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,School Totals,200,15,65,.231,10,39,.256,5,26,.192,4,7,.571,11,10,21,7,8,3,14,18,39
