,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Gonzaga ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Taelor Karr,37,3,8,.375,0,2,.000,3,6,.500,5,7,.714,0,5,5,2,3,0,2,2,14
1,Kayla Standish,36,8,16,.500,8,16,.500,0,0,,7,8,.875,1,6,7,2,0,2,4,4,23
2,Kelly Bowen,36,4,6,.667,2,4,.500,2,2,1.000,3,4,.750,4,6,10,1,1,0,1,1,13
3,Haiden Palmer,32,7,16,.438,4,6,.667,3,10,.300,4,6,.667,2,1,3,4,5,0,2,4,21
4,Katelan Redmon,26,2,10,.200,2,10,.200,0,0,,3,4,.750,2,2,4,1,0,0,5,2,7
6,Jazmine Redmon,21,2,4,.500,1,3,.333,1,1,1.000,3,4,.750,1,2,3,3,3,0,3,2,8
7,Shannon Reader,7,0,1,.000,0,1,.000,0,0,,0,0,,1,3,4,1,0,0,0,0,0
8,Danielle Walter,4,0,0,,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0
9,Sunny Greinacher,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,200,26,61,.426,17,42,.405,9,19,.474,25,33,.758,11,26,37,15,12,2,18,16,86
