,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Elena Tsineke,38,7,16,.438,5,11,.455,2,5,.400,5,6,.833,2,0,2,3,0,0,3,2,21
1,Elisa Pinzan,38,7,16,.438,4,7,.571,3,9,.333,2,2,1.000,0,7,7,3,2,0,2,3,19
2,Sydni Harvey,36,3,7,.429,0,1,.000,3,6,.500,2,2,1.000,0,0,0,1,1,0,3,2,11
3,Bethy Mununga,36,3,11,.273,3,10,.300,0,1,.000,0,0,,3,5,8,1,2,0,4,4,6
4,Shae Leverett,18,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,1,2,0,0,2,0
6,Dulcy Fankam Mendjiadeu,22,3,4,.750,3,4,.750,0,0,,0,1,.000,3,5,8,1,1,0,1,1,6
7,Sara Guerreiro,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Patience Williams,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,2,0,0,0,0
9,Aerial Wilson,2,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3
10,Cristina Bermejo,2,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0
11,School Totals,200,24,59,.407,15,37,.405,9,22,.409,9,11,.818,9,18,27,11,10,0,13,14,66
