,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Sydney Carter,40,.571,.533,.333,.600,2.8,15.6,8.8,14.3,4.3,0.0,13.7,26.8,110,66,
1,Sydney Colson,40,.449,.364,.455,.455,0.0,3.1,1.5,23.5,7.1,2.4,18.5,19.8,88,65,
2,Tyra White,39,.361,.273,.091,.545,17.1,9.6,13.6,5.7,1.5,2.4,12.8,19.6,86,75,
3,Adaora Elonu,33,.400,.400,.100,.000,6.7,30.3,17.8,7.5,1.7,0.0,9.1,16.3,88,64,
4,Danielle Adams,28,.250,.250,.417,.000,7.9,8.9,8.4,8.5,0.0,0.0,20.0,26.2,52,78,
6,Karla Gilbert,11,.000,.000,.000,.000,0.0,22.7,10.7,0.0,0.0,0.0,0.0,4.4,0,67,
7,Kelsey Assarian,8,.000,.000,.000,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,6.1,0,65,
8,Maryann Baker,1,,,,,0.0,100.0,58.8,0.0,0.0,0.0,,0.0,,24,
9,School Totals,200,.411,.361,.279,.328,30.6,68.8,48.5,42.9,15.7,4.8,14.5,100.0,82.9,65.7,
