,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Marist ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Allie Best,37,2,5,.400,1,2,.500,1,3,.333,2,4,.500,0,4,4,2,2,0,2,2,7
1,Trinasia Kennedy,35,2,11,.182,1,7,.143,1,4,.250,1,2,.500,0,2,2,2,0,0,4,1,6
2,Willow Duffell,34,2,9,.222,2,8,.250,0,1,.000,2,2,1.000,3,5,8,4,0,0,2,4,6
3,Sarah Barcello,27,2,12,.167,0,4,.000,2,8,.250,2,4,.500,0,5,5,0,1,0,3,0,8
4,Caitlin Weimar,21,2,7,.286,2,7,.286,0,0,,1,2,.500,4,4,8,2,0,3,3,0,5
6,Kendall Krick,15,1,3,.333,1,2,.500,0,1,.000,2,2,1.000,0,0,0,0,0,0,2,1,4
7,Zaria Shazer,12,1,5,.200,1,4,.250,0,1,.000,1,2,.500,1,3,4,1,0,0,1,0,3
8,Emma Wax,10,1,3,.333,0,2,.000,1,1,1.000,0,0,,1,0,1,1,0,0,1,0,3
9,Anabel Ellison,6,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,2,2,0
10,Julianna Bonilla,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1
11,Samantha Bailey,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Erin Fox,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,13,56,.232,8,37,.216,5,19,.263,12,20,.600,9,24,33,12,3,3,20,10,43
