,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Yashira Delgado,35,.429,.429,.286,.000,0.0,14.3,5.5,23.5,5.3,0.0,30.0,14.9,69,93,
1,Natasha Howard,34,.334,.308,.000,.077,12.4,14.7,13.3,8.8,1.8,0.0,0.0,20.5,86,101,
2,Emiah Bingley,30,.264,.278,.778,.111,0.0,11.1,4.3,0.0,2.0,0.0,34.6,25.0,36,101,
3,Brittany Brown,24,.541,.500,.167,.167,8.8,34.7,18.8,38.5,5.1,0.0,23.7,18.3,98,92,
4,Lauren Coleman,22,.000,.000,.800,.000,9.6,0.0,5.9,10.1,0.0,0.0,0.0,11.8,24,106,
6,Morgan Jones,27,.444,.444,.667,.000,0.0,0.0,0.0,21.9,0.0,5.3,25.0,23.1,73,102,
7,Ivey Slaughter,15,.500,.500,.000,.000,7.0,44.4,21.5,0.0,0.0,0.0,0.0,13.9,109,103,
8,Kai James,13,.318,.200,.000,1.200,16.2,64.1,34.7,0.0,0.0,0.0,20.7,38.5,62,101,
9,School Totals,200,.353,.336,.345,.155,28.9,91.7,53.2,55.6,10.8,3.6,19.4,100.0,67.7,96.9,
