,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Chiney Ogwumike,39,.733,.727,.000,.636,8.5,18.9,14.9,6.9,0.0,2.7,6.6,23.6,139,70,
1,Amber Orrange,36,.440,.429,.429,.286,0.0,14.6,9.0,22.6,0.0,0.0,33.7,20.1,70,74,
2,Lili Thompson,33,.642,.556,.556,.444,0.0,9.6,5.9,13.4,1.9,0.0,15.7,23.6,108,73,
3,Mikaela Ruef,31,.672,.600,.000,.400,0.0,23.8,14.6,33.7,5.9,0.0,33.8,17.5,104,56,
4,Sara James,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,83,
6,Bonnie Samuelson,34,.611,.611,.889,.000,0.0,3.1,1.9,19.3,1.8,3.1,10.0,17.9,106,76,
7,Taylor Greenfield,12,.000,.000,.500,.000,0.0,26.3,16.1,0.0,5.1,0.0,0.0,20.3,0,57,
8,Karlie Samuelson,11,.000,.000,1.000,.000,0.0,0.0,0.0,47.4,5.6,0.0,50.0,11.1,66,71,
9,Erica McCall,1,1.000,1.000,.000,.000,0.0,100.0,64.5,0.0,0.0,0.0,0.0,61.0,200,21,
10,School Totals,200,.582,.543,.404,.319,8.3,71.1,46.8,78.3,10.8,5.3,18.1,100.0,96.9,67.7,
