,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Yashira Delgado,35,3,7,.429,3,5,.600,0,2,.000,0,0,,0,3,3,3,3,0,3,1,6
1,Natasha Howard,34,4,13,.308,4,13,.308,0,0,,1,1,1.000,4,3,7,1,1,0,0,3,9
2,Emiah Bingley,30,2,9,.222,1,2,.500,1,7,.143,0,1,.000,0,2,2,0,1,0,5,2,5
3,Brittany Brown,24,3,6,.500,3,5,.600,0,1,.000,1,1,1.000,2,5,7,3,2,0,2,2,7
4,Lauren Coleman,22,0,5,.000,0,1,.000,0,4,.000,0,0,,2,0,2,1,0,0,0,0,0
6,Morgan Jones,27,3,9,.333,1,3,.333,2,6,.333,0,0,,0,0,0,2,0,1,3,1,8
7,Ivey Slaughter,15,2,4,.500,2,4,.500,0,0,,0,0,,1,4,5,0,0,0,0,3,4
8,Kai James,13,1,5,.200,1,5,.200,0,0,,3,6,.500,2,5,7,0,0,0,2,2,5
9,School Totals,200,18,58,.310,15,38,.395,3,20,.150,5,9,.556,11,22,33,10,7,1,15,14,44
