,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Amber Orrange,39,.698,.682,.364,.364,0.0,8.5,4.7,4.5,0.0,0.0,7.3,17.2,139,90,
1,Lili Thompson,37,.553,.500,.556,.222,0.0,0.0,0.0,12.6,1.5,0.0,9.2,14.3,121,90,
2,Chiney Ogwumike,35,.611,.526,.053,.526,15.8,34.9,26.4,18.5,3.2,2.5,7.9,35.3,134,71,
3,Mikaela Ruef,34,.653,.714,.000,.429,16.2,29.4,23.5,24.4,3.3,0.0,32.5,17.6,110,75,
4,Sara James,11,.000,.000,.333,.000,0.0,0.0,0.0,12.1,0.0,0.0,0.0,13.3,25,94,
6,Taylor Greenfield,16,.504,.417,.500,.333,8.6,6.9,7.7,0.0,3.5,0.0,0.0,20.9,126,83,
7,Bonnie Samuelson,15,.500,.500,.833,.000,0.0,14.8,8.2,10.8,3.7,0.0,0.0,19.5,123,79,
8,Erica McCall,6,.000,.000,.000,.000,0.0,37.0,20.5,0.0,0.0,0.0,0.0,8.1,0,79,
9,Erica Payne,2,.000,.000,.000,.000,69.0,0.0,30.8,0.0,0.0,0.0,0.0,24.3,68,94,
10,Karlie Samuelson,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,94,
11,Jasmine Camp,1,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,97.3,0,94,
12,Briana Roberson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,94,
13,Tess Picknell,1,,,,,0.0,0.0,0.0,0.0,55.3,0.0,,0.0,,-29,
14,School Totals,200,.554,.508,.297,.328,34.5,77.8,58.5,46.7,11.1,2.2,10.8,100.0,113.9,79.2,
