,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Amber Orrange,39,7,11,.636,6,7,.857,1,4,.250,3,4,.750,0,3,3,1,0,0,1,1,18
1,Lili Thompson,37,4,9,.444,3,4,.750,1,5,.200,2,2,1.000,0,0,0,3,1,0,1,2,11
2,Chiney Ogwumike,35,10,19,.526,10,18,.556,0,1,.000,9,10,.900,4,11,15,3,2,1,2,4,29
3,Mikaela Ruef,34,5,7,.714,5,7,.714,0,0,,1,3,.333,4,9,13,5,2,0,4,2,11
4,Sara James,11,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0
6,Taylor Greenfield,16,2,6,.333,1,3,.333,1,3,.333,2,2,1.000,1,1,2,0,1,0,0,1,7
7,Bonnie Samuelson,15,2,6,.333,0,1,.000,2,5,.400,0,0,,0,2,2,1,1,0,0,3,6
8,Erica McCall,6,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
9,Erica Payne,2,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
10,Karlie Samuelson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jasmine Camp,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
12,Briana Roberson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Tess Picknell,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
14,School Totals,200,30,64,.469,25,45,.556,5,19,.263,17,21,.810,10,28,38,14,8,1,9,14,82
