,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Celeste Taylor,39,.201,.167,.167,.222,4.7,17.7,9.8,18.8,4.5,0.0,16.8,31.0,41,87,
1,Kyra Lambert,38,.222,.222,.222,.000,0.0,18.1,7.2,17.7,1.5,0.0,18.2,14.7,44,93,
2,Joanne Allen-Taylor,38,.189,.143,.429,.286,4.8,0.0,2.9,24.4,0.0,0.0,0.0,10.5,58,102,
3,Audrey Warren,27,.813,.813,.500,.000,6.7,15.3,10.1,0.0,2.2,0.0,33.3,22.6,92,93,
4,Charli Collier,25,.200,.200,.300,.000,0.0,22.1,8.8,0.0,0.0,9.6,23.1,26.4,32,88,
6,Lauren Ebo,27,.167,.167,.000,.000,10.1,20.4,14.2,0.0,0.0,0.0,25.0,15.1,34,96,
7,Shay Holle,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,0,102,
8,Ashley Chevalier,2,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0,102,
9,Precious Johnson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,102,
10,Karisma Ortiz,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,102,
11,School Totals,200,.266,.254,.246,.098,20.5,72.4,41.1,50.0,7.2,6.0,19.0,100.0,49.3,89.9,
