,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brea Beal,36,1,3,.333,1,3,.333,0,0,,0,0,,0,8,8,1,0,2,0,0,2
1,Zia Cooke,35,7,15,.467,6,12,.500,1,3,.333,1,2,.500,0,6,6,3,1,0,4,1,16
2,Aliyah Boston,33,2,11,.182,2,11,.182,0,0,,6,6,1.000,5,3,8,1,2,2,2,3,10
3,Destanni Henderson,32,4,9,.444,2,6,.333,2,3,.667,2,2,1.000,0,3,3,7,0,0,5,1,12
4,Victaria Saxton,26,6,8,.750,6,8,.750,0,0,,0,0,,2,6,8,0,1,1,1,0,12
6,Laeticia Amihere,17,5,8,.625,5,8,.625,0,0,,0,0,,1,7,8,1,0,9,2,4,10
7,Destiny Littleton,12,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,1,0,0,0,3,0
8,Eniya Russell,4,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Elysa Wesolek,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Olivia Thompson,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,199,25,57,.439,22,50,.440,3,7,.429,9,10,.900,8,35,43,14,4,14,14,12,62
