,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Fresno State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jaleesa Ross,39,4,17,.235,3,6,.500,1,11,.091,0,0,,4,3,7,3,0,0,6,3,9
1,Rosie Moult,38,3,8,.375,1,3,.333,2,5,.400,0,0,,4,1,5,2,4,0,1,1,8
2,LaShay Fears,29,1,3,.333,1,3,.333,0,0,,1,1,1.000,2,2,4,1,0,0,4,1,3
3,Hayley Munro,22,5,13,.385,2,5,.400,3,8,.375,0,0,,2,3,5,1,0,0,0,4,13
4,Joh-Teena Filipe,18,1,9,.111,1,6,.167,0,3,.000,0,0,,2,2,4,3,0,0,2,5,2
6,Emma Andrews,23,4,6,.667,1,1,1.000,3,5,.600,2,2,1.000,1,4,5,2,0,0,3,2,13
7,Taja Edwards,15,2,2,1.000,2,2,1.000,0,0,,0,0,,0,3,3,0,0,1,1,2,4
8,Marnique Arnold,13,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
9,Brittny Jones,1,1,2,.500,0,1,.000,1,1,1.000,0,2,.000,0,0,0,0,0,0,0,0,3
10,Ali Drennan,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jeanna Furst,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
12,School Totals,200,21,61,.344,11,27,.407,10,34,.294,3,5,.600,15,19,34,12,4,1,18,18,55
