,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,West Virginia ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Danielle Ballard,38,.403,.304,.000,.391,13.2,23.4,18.6,32.2,2.8,0.0,10.0,32.3,113,84,
1,DaShawn Harden,33,.401,.357,.429,.143,3.0,18.9,11.4,10.9,4.8,3.0,16.8,22.2,97,82,
2,Shanece McKinney,32,.767,.750,.000,.125,15.6,5.6,10.3,0.0,0.0,15.2,10.6,12.1,153,99,
3,Theresa Plaisance,28,.367,.222,.222,.444,25.0,6.3,15.1,0.0,1.9,3.5,31.7,23.0,75,98,
4,Jeanne Kenney,12,.200,.200,.400,.000,0.0,14.8,7.8,28.2,4.4,0.0,0.0,17.1,89,87,
6,Jasmine Rhodes,20,.692,.714,.143,.286,15.0,13.3,14.1,0.0,0.0,4.9,11.3,18.2,136,97,
7,Rina Hill,17,.678,.500,.000,1.000,0.0,5.2,2.8,21.1,0.0,0.0,14.8,16.3,146,103,
8,Sheila Boykin,15,,,,,6.7,11.9,9.4,0.0,0.0,6.5,100.0,8.2,8,97,
9,Anne Pedersen,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.2,0,109,
10,School Totals,200,.472,.400,.157,.314,55.0,64.4,60.0,44.4,9.2,22.0,18.3,100.0,100.0,88.2,
