,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Louisiana State,75.8,0.4,18.3,55.0,0.286,100.0
1,West Virginia,75.8,0.341,14.3,35.6,0.381,88.2
