,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisiana State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Danielle Ballard,38,7,23,.304,7,23,.304,0,0,,8,9,.889,5,10,15,6,2,0,3,3,22
1,DaShawn Harden,33,4,14,.286,2,8,.250,2,6,.333,2,2,1.000,1,7,8,2,3,1,3,1,12
2,Shanece McKinney,32,6,8,.750,6,8,.750,0,0,,1,1,1.000,5,2,7,0,0,5,1,4,13
3,Theresa Plaisance,28,2,9,.222,2,7,.286,0,2,.000,4,4,1.000,7,2,9,0,1,1,5,4,8
4,Jeanne Kenney,12,1,5,.200,1,3,.333,0,2,.000,0,0,,0,2,2,2,1,0,0,1,2
6,Jasmine Rhodes,20,5,7,.714,5,6,.833,0,1,.000,1,2,.500,3,3,6,0,0,1,1,0,11
7,Rina Hill,17,2,4,.500,2,4,.500,0,0,,4,4,1.000,0,1,1,2,0,0,1,4,8
8,Sheila Boykin,15,0,0,,0,0,,0,0,,0,0,,1,2,3,0,0,1,3,2,0
9,Anne Pedersen,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,200,27,70,.386,25,59,.424,2,11,.182,20,22,.909,22,29,51,12,7,9,18,19,76
