,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Prairie View ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Latia Williams,38,9,17,.529,9,17,.529,0,0,,2,4,.500,1,4,5,3,2,1,2,2,20
1,Kiara Etienne,36,4,15,.267,4,12,.333,0,3,.000,0,0,,1,2,3,1,0,0,1,1,8
2,Larissa Scott,23,2,3,.667,2,3,.667,0,0,,0,0,,6,1,7,0,0,1,1,4,4
3,Jeanette Jackson,21,1,7,.143,0,4,.000,1,3,.333,0,0,,0,0,0,0,1,0,3,3,3
4,Michaela Burton,18,0,4,.000,0,1,.000,0,3,.000,0,0,,0,1,1,0,1,0,3,3,0
6,JaQuandria Williams,26,3,6,.500,0,2,.000,3,4,.750,0,0,,1,1,2,0,1,0,1,1,9
7,Lereahn Washington,21,0,2,.000,0,1,.000,0,1,.000,3,4,.750,0,2,2,3,1,1,3,2,3
8,Asha Hampton-Finch,17,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,3,2,0
9,School Totals,200,19,54,.352,15,40,.375,4,14,.286,5,8,.625,9,11,20,7,6,3,17,18,47
