,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jasmine Thomas,28,.645,.654,.462,.154,0.0,4.9,2.4,26.5,4.1,0.0,6.7,25.6,140,72,
1,Krystal Thomas,21,.571,.571,.000,.000,12.3,13.1,12.7,32.4,8.3,0.0,0.0,16.0,156,61,
2,Karima Christmas,18,.623,.600,.200,.600,28.7,23.0,25.9,14.7,0.0,0.0,24.0,22.2,122,76,
3,Allison Vernerey,15,.571,.571,.000,.000,8.6,27.6,17.8,0.0,3.9,0.0,0.0,22.4,130,65,
4,Shay Selby,11,.500,.500,.600,.000,11.7,0.0,6.1,48.9,0.0,0.0,0.0,21.9,151,84,
6,Haley Peters,25,.649,.625,.000,.125,10.3,11.0,10.7,0.0,0.0,0.0,0.0,16.2,149,80,
7,Chelsea Gray,20,.688,.688,.375,.000,0.0,6.9,3.3,14.8,8.7,0.0,0.0,19.2,154,61,
8,Richa Jackson,19,.427,.333,.000,2.000,13.6,36.3,24.6,12.1,9.2,0.0,0.0,14.3,129,51,
9,Chloe Wells,17,.400,.400,.200,.000,0.0,16.2,7.8,21.9,6.8,9.0,28.6,19.8,82,58,
10,Kathleen Scheer,14,.404,.250,.750,.500,9.2,29.6,19.0,16.7,0.0,0.0,0.0,16.8,131,73,
11,Tricia Liston,12,1.000,1.000,.750,.000,0.0,11.5,5.6,0.0,9.7,0.0,42.9,28.1,80,58,
12,School Totals,200,.595,.587,.290,.203,41.9,79.3,60.0,67.6,23.2,3.8,9.6,100.0,130.4,65.2,
