,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Tennessee-Martin,68.9,0.395,30.1,20.7,0.256,65.2
1,Duke,68.9,0.587,9.6,41.9,0.13,130.4
