,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Charlisse Leger-Walker,40,.480,.417,.389,.333,2.6,8.1,5.3,14.3,1.4,2.6,12.7,29.9,91,75,
1,Ula Motuga,35,.510,.333,.333,1.333,9.0,34.0,21.3,17.8,0.0,2.9,29.6,9.8,91,67,
2,Krystal Leger-Walker,32,.377,.409,.364,.182,0.0,16.9,8.3,0.0,0.0,0.0,25.2,25.1,57,77,
3,Johanna Teder,32,.000,.000,.700,.000,0.0,13.5,6.7,8.9,1.8,0.0,23.1,20.5,3,74,
4,Bella Murekatete,13,.000,.000,.000,.000,0.0,24.9,12.3,0.0,0.0,0.0,33.3,23.3,0,73,
6,Tara Wallack,22,.300,.300,.600,.000,0.0,4.9,2.4,0.0,0.0,0.0,16.7,13.8,53,82,
7,Jessica Clarke,13,.250,.250,.000,.000,8.1,8.3,8.2,0.0,0.0,0.0,33.3,23.3,39,80,
8,Grace Sarver,7,,,,,0.0,15.4,7.6,40.8,0.0,0.0,,0.0,221,77,
9,Michaela Jones,6,.256,.000,.000,2.000,52.6,36.0,44.4,0.0,0.0,0.0,0.0,15.8,92,68,
10,School Totals,200,.319,.277,.393,.250,21.1,83.8,52.0,35.7,2.9,5.1,21.3,100.0,57.1,71.4,
