,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Washington State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Ayoka Lee,39,.599,.455,.000,1.091,5.5,34.7,20.3,11.4,1.4,3.0,5.8,23.8,125,49,
1,Serena Sundell,38,.357,.357,.429,.000,2.8,8.2,5.6,17.5,1.5,0.0,22.2,12.7,65,65,
2,Jaelyn Glenn,34,.000,.000,.400,.000,0.0,12.3,6.2,8.3,1.7,3.4,28.6,11.1,5,61,
3,Brylee Glenn,33,.473,.318,.364,.727,3.2,9.5,6.4,11.5,0.0,3.5,6.4,25.3,99,66,
4,Emilee Ebert,14,.357,.357,.286,.000,0.0,14.9,7.5,0.0,4.0,0.0,22.2,34.6,53,56,
6,Rebekah Dallinger,30,.252,.143,.429,.286,3.6,10.4,7.0,10.4,1.9,0.0,11.3,15.9,57,63,
7,Cymone Goodrich,5,.500,.500,.000,.000,21.4,20.8,21.1,100.0,0.0,0.0,0.0,21.5,125,60,
8,Laura Macke,5,.000,.000,.000,.000,0.0,20.8,10.6,0.0,11.3,0.0,40.0,53.7,0,36,
9,School Totals,198,.394,.292,.264,.415,16.2,78.9,48.0,50.0,8.6,8.8,14.8,100.0,71.4,57.1,
