,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Mississippi State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Dominique Dillingham,37,2,4,.500,0,0,,2,4,.500,0,0,,4,6,10,2,3,3,1,3,6
1,Breanna Richardson,33,1,7,.143,1,6,.167,0,1,.000,1,3,.333,3,0,3,2,0,1,4,3,3
2,Martha Alwal,32,2,9,.222,2,9,.222,0,0,,0,0,,1,3,4,0,1,4,0,4,4
3,Victoria Vivians,22,5,17,.294,2,6,.333,3,11,.273,2,2,1.000,2,4,6,0,0,0,2,5,15
4,Jerica James,17,1,5,.200,0,1,.000,1,4,.250,0,0,,0,1,1,1,0,0,1,4,3
6,Morgan William,23,2,6,.333,1,2,.500,1,4,.250,6,6,1.000,0,0,0,4,0,0,2,1,11
7,Kendra Grant,18,4,9,.444,1,2,.500,3,7,.429,1,2,.500,1,2,3,1,1,0,0,1,12
8,Chinwe Okorie,8,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0
9,Ketara Chapel,6,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,1,0
10,Savannah Carter,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,La'Karis Salter,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,Blair Schaefer,0,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
13,Kayla Nevitt,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,18,59,.305,8,28,.286,10,31,.323,10,13,.769,11,17,28,11,5,9,10,23,56
