,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Colorado ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jaylyn Sherrod,34,11,15,.733,9,11,.818,2,4,.500,3,5,.600,0,5,5,5,2,0,2,4,27
1,Frida Formann,32,1,6,.167,1,4,.250,0,2,.000,0,0,,0,2,2,4,1,0,0,4,2
2,Mya Hollingshed,31,6,17,.353,4,11,.364,2,6,.333,1,2,.500,2,3,5,1,0,2,1,3,15
3,Peanut Tuitele,26,3,6,.500,3,5,.600,0,1,.000,2,2,1.000,4,5,9,3,1,0,1,2,8
4,Lesila Finau,26,1,3,.333,1,3,.333,0,0,,0,0,,1,2,3,0,0,1,1,0,2
6,Kindyll Wetta,26,4,14,.286,4,9,.444,0,5,.000,0,0,,1,1,2,2,3,0,1,3,8
7,Quay Miller,22,4,7,.571,4,6,.667,0,1,.000,4,4,1.000,3,2,5,1,1,1,2,3,12
8,Tayanna Jones,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Kylee Blacksten,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,School Totals,201,30,68,.441,26,49,.531,4,19,.211,10,13,.769,11,20,31,16,8,4,8,20,74
