,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,St. Bonaventure ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Katie Healy,35,9,13,.692,9,13,.692,0,0,,5,6,.833,0,3,3,2,3,1,3,4,23
1,Nyla Rueter,34,3,9,.333,0,3,.000,3,6,.500,6,8,.750,0,6,6,3,2,0,1,1,15
2,Emily Michael,31,2,3,.667,0,0,,2,3,.667,0,0,,1,5,6,0,3,0,3,2,6
3,Miranda Drummond,29,5,9,.556,4,4,1.000,1,5,.200,0,0,,1,2,3,1,1,0,1,4,11
4,Mariah Ruff,21,2,4,.500,2,3,.667,0,1,.000,0,2,.000,1,4,5,5,0,0,2,3,4
6,Matea Britvar,24,2,3,.667,2,3,.667,0,0,,2,2,1.000,1,0,1,0,1,1,2,3,6
7,McKenna Maycock,13,0,2,.000,0,2,.000,0,0,,0,0,,0,3,3,1,0,0,2,1,0
8,Kelcie Rombach,4,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0
9,Imani Outlaw,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,Gabby Richmond,4,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,4,0
11,Erin Wood,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,23,46,.500,17,30,.567,6,16,.375,13,18,.722,4,24,28,12,10,2,16,23,65
