,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brittney Martin,40,.543,.400,.000,.867,6.9,44.0,24.1,22.2,1.5,6.7,16.2,33.5,101,92,
1,Sydney Walton,36,.650,.650,.500,.000,0.0,4.4,2.1,23.5,1.6,0.0,9.1,16.6,111,102,
2,Mandy Coleman,34,.354,.313,.625,.500,8.1,23.5,15.3,18.6,3.5,0.0,17.0,18.8,74,95,
3,Roddricka Patton,29,.506,.500,1.000,.667,4.8,5.5,5.1,10.1,2.0,4.6,56.3,16.6,49,98,
4,Kaylee Jensen,15,.221,.000,.000,2.667,0.0,10.7,4.9,35.6,0.0,0.0,23.5,30.8,48,104,
6,Karli Wheeler,13,1.500,1.500,1.000,.000,0.0,0.0,0.0,51.6,0.0,0.0,50.0,8.3,130,106,
7,Katelyn Loecker,13,.000,.000,.500,.000,0.0,24.6,11.4,0.0,4.5,10.3,33.3,12.5,0,85,
8,Diana Omozee,9,.000,.000,.000,.000,0.0,0.0,0.0,29.6,0.0,0.0,0.0,6.0,47,106,
9,Jentry Holt,6,.526,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,17.0,54,106,
10,LaTashia Jones,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0,107,
11,School Totals,200,.467,.409,.341,.659,17.2,84.0,48.1,80.0,8.8,13.3,22.7,100.0,79.4,95.6,
