,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Iowa ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Caitlin Clark,39,7,21,.333,3,9,.333,4,12,.333,3,4,.750,1,2,3,5,2,1,5,2,21
1,Monika Czinano,36,7,11,.636,7,11,.636,0,0,,0,0,,2,1,3,1,0,1,2,1,14
2,Gabbie Marshall,36,4,6,.667,0,1,.000,4,5,.800,0,0,,2,1,3,2,2,0,0,1,12
3,Kate Martin,36,2,9,.222,1,4,.250,1,5,.200,0,0,,0,5,5,5,1,1,3,0,5
4,McKenna Warnock,32,6,9,.667,3,5,.600,3,4,.750,5,5,1.000,1,4,5,2,1,0,3,2,20
6,Tomi Taiwo,16,0,4,.000,0,1,.000,0,3,.000,0,0,,0,1,1,2,0,0,0,1,0
7,Sharon Goodman,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,0,0
8,Megan Meyer,1,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,School Totals,200,26,60,.433,14,31,.452,12,29,.414,8,9,.889,6,15,21,18,6,3,15,7,72
