,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,South Carolina ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Briona Brown,39,.501,.469,.438,.125,0.0,14.2,7.9,0.0,4.3,0.0,15.1,27.6,84,105,
1,Jasmyn Brown,38,.678,.500,.000,1.000,0.0,11.7,6.5,0.0,1.5,0.0,0.0,4.1,147,112,
2,Sherranda Reddick,29,.252,.143,.429,.286,0.0,3.8,2.1,0.0,0.0,0.0,33.7,22.2,35,118,
3,Kimberly Dawkins,22,.000,.000,.000,.000,6.3,15.2,11.2,0.0,0.0,3.7,40.0,12.3,8,110,
4,Brandi Buie,16,.375,.375,.500,.000,0.0,20.8,11.5,43.5,0.0,0.0,55.6,30.4,39,110,
6,Christin Mercer,24,.362,.273,.000,.273,5.7,23.1,15.4,0.0,0.0,13.6,19.6,34.5,62,103,
7,Kayla Gordon,17,.333,.333,.000,.000,16.2,6.5,10.9,25.3,0.0,0.0,0.0,19.1,83,116,
8,Jillah Moede,15,.000,.000,.000,.000,0.0,7.4,4.1,57.1,0.0,0.0,75.0,14.4,25,117,
9,School Totals,200,.378,.320,.240,.180,13.8,63.9,41.5,42.9,5.6,10.2,26.9,100.0,57.7,108.5,
