,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Alaina Coates,29,9,14,.643,9,14,.643,0,0,,4,5,.800,5,5,10,0,3,0,1,2,22
1,Tiffany Mitchell,27,5,11,.455,3,5,.600,2,6,.333,2,2,1.000,0,1,1,1,2,0,5,2,14
2,Khadijah Sessions,27,2,5,.400,2,4,.500,0,1,.000,4,4,1.000,1,3,4,4,5,0,1,1,8
3,A'ja Wilson,26,6,16,.375,6,16,.375,0,0,,3,7,.429,5,6,11,1,0,3,1,1,15
4,Asia Dozier,21,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,3,0,0,0,0,0
6,Bianca Cuevas-Moore,21,4,6,.667,4,4,1.000,0,2,.000,0,0,,0,4,4,3,3,0,1,1,8
7,Tina Roy,17,2,6,.333,1,1,1.000,1,5,.200,0,0,,1,2,3,1,0,0,1,0,5
8,Sarah Imovbioh,15,0,0,,0,0,,0,0,,1,4,.250,1,3,4,0,1,1,0,1,1
9,Jatarie White,10,0,4,.000,0,4,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,1,2
10,Doniyah Cliney,5,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
11,India Farmer,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
12,School Totals,200,29,64,.453,26,49,.531,3,15,.200,16,24,.667,13,25,38,13,14,4,10,10,77
