,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Vermont ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtnay Pilypaitis,40,4,9,.444,2,3,.667,2,6,.333,1,1,1.000,2,5,7,7,7,0,10,2,11
1,May Kotsopoulos,39,4,8,.500,2,5,.400,2,3,.667,2,2,1.000,0,1,1,4,0,0,2,4,12
2,Kendra Seto,32,5,13,.385,2,8,.250,3,5,.600,1,1,1.000,0,3,3,0,2,0,2,4,14
3,Alissa Sheftic,31,7,11,.636,7,11,.636,0,0,,0,0,,4,3,7,1,1,2,2,5,14
4,Sofia Iwobi,30,5,9,.556,5,9,.556,0,0,,1,1,1.000,2,4,6,5,0,1,3,1,11
6,Lauren Buschmann,12,1,3,.333,1,3,.333,0,0,,0,0,,0,0,0,0,0,1,2,3,2
7,Tonya Young,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,1,0,1,2,1,2
8,Lauren Wheeler,5,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
9,Kristine Lalonde,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
10,Morgan Albert,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,27,55,.491,20,40,.500,7,15,.467,5,5,1.000,8,18,26,19,10,5,24,20,66
