,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Colorado ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Emma Ronsiek,35,.477,.450,.400,.100,0.0,6.7,3.7,14.0,3.1,2.3,22.3,18.9,88,103,
1,Lauren Jensen,33,.578,.455,.273,.545,0.0,10.6,5.9,15.8,0.0,0.0,12.8,23.3,117,110,
2,Tatum Rembao,33,.886,.833,.667,.667,0.0,17.7,9.9,9.1,0.0,0.0,56.3,13.3,80,107,
3,Payton Brotzki,16,1.000,1.000,.500,.000,0.0,21.9,12.2,34.6,0.0,0.0,33.3,18.5,134,106,
4,Carly Bachelor,15,1.000,1.000,.000,.000,19.7,7.8,13.0,0.0,0.0,0.0,50.0,6.6,122,111,
6,Morgan Maly,25,.592,.533,.333,.267,29.5,14.0,20.9,17.8,0.0,0.0,5.6,35.0,134,109,
7,Molly Mogensen,25,.669,.636,.273,.182,0.0,4.7,2.6,16.4,0.0,0.0,0.0,23.4,146,113,
8,Rachael Saunders,13,.741,1.000,.000,5.000,0.0,45.0,25.1,0.0,4.2,6.2,23.8,15.9,116,83,
9,Mallory Brake,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0,115,
10,Jayme Horan,0,,,,,,,,,,,,,,,
11,Chloe Dworak,0,,,,,,,,,,,,,,,
12,School Totals,199,.632,.579,.333,.351,25.9,67.6,49.2,51.7,4.1,4.1,18.4,100.0,115.1,101.4,
