,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Montana ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Torry Hill,30,4,12,.333,1,4,.250,3,8,.375,0,0,,0,1,1,3,1,0,6,1,11
1,Katie Baker,22,3,9,.333,3,9,.333,0,0,,1,2,.500,1,4,5,0,0,0,0,1,7
2,Alyssa Smith,22,1,1,1.000,0,0,,1,1,1.000,1,2,.500,4,3,7,2,1,0,1,0,4
3,Kenzie De Boer,22,2,9,.222,2,8,.250,0,1,.000,0,0,,2,1,3,0,1,1,1,3,4
4,Jordan Sullivan,20,3,6,.500,2,5,.400,1,1,1.000,1,2,.500,2,3,5,0,0,0,2,3,8
6,Kellie Cole Rubel,21,0,5,.000,0,2,.000,0,3,.000,1,2,.500,1,0,1,2,3,0,5,2,1
7,Maggie Rickman,20,2,7,.286,2,6,.333,0,1,.000,0,0,,2,2,4,2,1,1,1,0,4
8,Carly Selvig,18,0,3,.000,0,3,.000,0,0,,4,6,.667,3,3,6,2,0,2,2,1,4
9,Alexandra Hurley,15,1,4,.250,1,4,.250,0,0,,2,2,1.000,2,1,3,0,0,0,0,0,4
10,McCalle Feller,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0
11,Hannah Doran,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3
12,School Totals,200,17,58,.293,11,41,.268,6,17,.353,10,16,.625,17,18,35,11,7,4,18,12,50
