,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Montana,66.2,0.345,21.5,43.6,0.172,75.8
1,Georgia,66.2,0.5,14.2,40.0,0.148,106.1
