,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Stanford ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tamera William,40,.303,.188,.500,.500,3.6,8.6,6.3,9.5,1.5,0.0,17.0,15.4,71,112,
1,Zaire Williams,40,.300,.300,.400,.000,3.6,14.3,9.5,19.0,2.9,0.0,50.0,13.1,55,104,
2,Moriah Mack,31,.579,.542,.167,.167,13.8,14.7,14.3,18.1,0.0,0.0,0.0,21.7,136,111,
3,Brooke Salas,30,.794,.786,.500,.357,4.8,11.4,8.5,13.3,1.9,0.0,23.6,37.0,117,109,
4,Brianna Freeman,26,.503,.500,.111,.222,0.0,8.8,4.9,9.7,2.2,0.0,9.2,21.9,99,110,
6,Tyler Ellis,13,.526,,,,11.0,8.8,9.8,0.0,4.5,0.0,0.0,3.5,148,104,
7,Gia Pack,10,.333,.333,.000,.000,0.0,0.0,0.0,0.0,0.0,9.8,40.0,26.2,39,118,
8,Tonishia Childress,10,.256,.000,.000,2.000,0.0,11.4,6.3,18.2,5.8,0.0,51.5,20.3,40,99,
9,School Totals,200,.533,.500,.308,.327,25.0,54.3,41.3,50.0,10.1,2.4,22.1,100.0,92.8,104.3,
