,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,New Mexico State,68.9,0.5,22.1,25.0,0.231,92.8
1,Stanford,68.9,0.484,17.9,45.7,0.194,104.3
