,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Karlie Samuelson,38,5,10,.500,0,1,.000,5,9,.556,2,2,1.000,1,0,1,5,3,0,4,3,17
1,Erica McCall,36,3,10,.300,3,9,.333,0,1,.000,3,3,1.000,5,7,12,0,0,3,1,2,9
2,Brittany McPhee,34,6,16,.375,6,11,.545,0,5,.000,4,4,1.000,2,4,6,3,5,2,2,1,16
3,Briana Roberson,23,2,8,.250,0,3,.000,2,5,.400,0,0,,0,0,0,3,2,1,2,0,6
4,Kaylee Johnson,10,0,2,.000,0,2,.000,0,0,,0,0,,3,3,6,1,1,0,2,2,0
6,Alanna Smith,31,8,12,.667,7,11,.636,1,1,1.000,2,3,.667,4,7,11,1,0,6,2,4,19
7,Marta Sniezek,26,2,3,.667,2,3,.667,0,0,,1,2,.500,1,0,1,5,1,0,2,2,5
8,DiJonai Carrington,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,26,62,.419,18,41,.439,8,21,.381,12,14,.857,16,21,37,18,12,12,15,15,72
