,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Ohio State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bria Holmes,36,.643,.615,.308,.538,3.5,5.6,4.6,14.4,0.0,2.2,23.7,24.0,111,114,
1,Arielle Roberson,28,.333,.333,.000,.000,26.8,3.6,13.9,4.8,0.0,2.8,62.5,11.7,58,115,
2,Lanay Montgomery,25,.500,.500,.000,.000,5.0,36.0,22.2,0.0,0.0,15.7,33.3,9.8,73,92,
3,Chania Ray,18,.475,.357,.571,.429,0.0,0.0,0.0,25.1,0.0,0.0,41.9,32.6,71,118,
4,Katrina Pardee,6,.000,.000,1.000,.000,0.0,33.3,18.5,0.0,0.0,0.0,0.0,20.5,0,105,
6,Tynice Martin,29,.667,.667,.500,.000,8.6,20.7,15.3,6.5,0.0,0.0,14.3,19.8,125,110,
7,Teana Muldrow,28,.750,.750,.300,.000,0.0,32.1,17.9,12.7,0.0,8.4,23.1,19.0,120,100,
8,Jessica Morton,22,.483,.455,.091,.273,5.7,0.0,2.5,24.9,2.1,3.6,14.0,26.6,105,110,
9,Alexis Brewer,8,.750,.750,.500,.000,0.0,25.0,13.9,0.0,0.0,0.0,50.0,20.5,68,109,
10,School Totals,200,.569,.546,.338,.200,34.4,77.5,58.3,41.9,1.2,21.6,27.5,100.0,95.3,103.5,
