,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Ohio State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kelsey Mitchell,40,5,15,.333,3,6,.500,2,9,.222,8,8,1.000,0,1,1,4,1,0,4,4,20
1,Asia Doss,37,2,11,.182,2,6,.333,0,5,.000,0,0,,0,3,3,3,0,0,2,1,4
2,Ameryst Alston,35,8,19,.421,3,7,.429,5,12,.417,0,2,.000,0,1,1,3,3,0,0,4,21
3,Alexa Hart,32,1,7,.143,1,7,.143,0,0,,0,0,,3,3,6,0,1,2,0,3,2
4,Shayla Cooper,27,2,9,.222,1,5,.200,1,4,.250,0,0,,2,6,8,0,6,0,0,3,5
6,Makayla Waterman,22,4,6,.667,4,6,.667,0,0,,2,3,.667,3,2,5,0,1,1,1,4,10
7,Chelsea Mitchell,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
8,Kalpana Beach,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,22,67,.328,14,37,.378,8,30,.267,10,13,.769,8,16,24,10,12,3,7,20,62
