,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Ohio State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaime Nared,37,.537,.417,.333,.833,7.7,23.7,17.2,18.7,1.5,0.0,32.8,15.2,99,84,
1,Mercedes Russell,36,.717,.750,.000,.188,11.9,32.5,24.2,6.3,0.0,0.0,22.4,28.5,109,84,
2,Diamond DeShields,34,.314,.250,.286,.286,4.2,11.5,8.5,30.0,1.6,0.0,11.3,24.0,93,89,
3,Bashaara Graves,30,.704,.667,.000,.222,14.3,19.5,17.4,11.6,1.8,0.0,9.2,16.7,145,85,
4,Jordan Reynolds,6,.500,.500,.000,.000,23.8,0.0,9.7,54.8,0.0,0.0,0.0,15.3,150,98,
6,Te'a Cooper,29,.672,.600,.100,.400,4.9,0.0,2.0,12.1,0.0,0.0,20.3,23.4,118,98,
7,Andraya Carter,18,.000,.000,.000,.000,7.9,5.4,6.4,14.3,3.0,0.0,33.3,7.7,53,89,
8,Alexa Middleton,5,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0,99,
9,Nia Moore,4,.500,.500,.000,.000,0.0,24.4,14.5,0.0,0.0,27.0,33.3,34.5,63,70,
10,Kortney Dunbar,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,99,
11,School Totals,200,.553,.516,.113,.290,42.9,80.5,65.2,67.7,5.4,2.7,19.4,100.0,105.4,83.8,
