,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Oregon State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Katie Campbell,36,.144,.000,.833,.333,3.4,3.6,3.5,0.0,1.6,0.0,12.7,11.1,38,121,
1,Jessie Loera,34,.460,.409,.364,.182,0.0,11.4,5.5,30.3,3.4,2.7,7.8,19.3,106,111,
2,Chandler Smith,31,.521,.500,.167,.083,3.9,8.3,6.0,19.1,0.0,8.8,7.4,22.1,110,119,
3,LeeAnne Wirth,29,.455,.455,.000,.000,4.2,17.8,10.8,6.5,0.0,0.0,0.0,19.3,103,117,
4,Zykera Rice,19,.717,.692,.154,.154,6.4,13.6,9.9,0.0,3.0,0.0,6.7,39.9,132,112,
6,Jenn Wirth,25,.336,.300,.000,.400,14.5,20.6,17.5,6.9,0.0,0.0,7.8,26.0,82,115,
7,Melody Kempton,14,.612,.667,.000,1.333,8.7,0.0,4.5,12.8,8.1,0.0,0.0,17.3,140,107,
8,Louise Forsyth,12,,,,,0.0,10.8,5.2,0.0,0.0,0.0,100.0,4.2,0,120,
9,School Totals,200,.479,.447,.197,.227,24.2,54.8,39.1,42.9,8.6,9.1,7.6,100.0,100.0,108.6,
