,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Duke ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Eugeneia McPherson,37,.188,.188,.625,.000,0.0,18.8,7.2,0.0,3.1,0.0,33.3,16.2,27,106,
1,Nadirah McKenith,36,.357,.357,.429,.000,12.0,33.8,20.4,50.0,1.6,0.0,53.3,20.8,55,107,
2,Da'Shena Stevens,32,.580,.571,.000,.357,0.0,10.9,4.2,62.5,0.0,0.0,11.0,28.4,112,114,
3,Shenneika Smith,27,.188,.188,.125,.000,12.0,0.0,7.4,9.5,0.0,0.0,11.1,33.3,46,116,
4,Amber Thompson,15,.000,.000,.000,.000,7.2,11.6,8.9,0.0,0.0,0.0,0.0,6.7,19,114,
6,Mary Nwachukwu,22,1.000,1.000,.000,.000,4.9,7.9,6.1,0.0,2.6,0.0,0.0,4.5,201,109,
7,Keylantra Langley,20,.759,.667,.000,.667,0.0,8.7,3.3,12.5,5.7,0.0,34.0,14.7,100,102,
8,Briana Brown,6,.000,.000,.333,.000,18.0,0.0,11.1,0.0,0.0,16.3,25.0,33.3,9,104,
9,Tesia Harris,5,.667,.667,.333,.000,21.6,34.8,26.7,0.0,11.4,0.0,0.0,30.0,135,86,
10,School Totals,200,.383,.362,.207,.121,29.7,73.9,46.7,75.0,10.0,2.4,23.7,100.0,67.1,105.7,
