,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Becky Burke,38,3,10,.300,1,4,.250,2,6,.333,6,6,1.000,1,3,4,3,3,0,2,0,14
1,Shoni Schimmel,38,3,13,.231,1,6,.167,2,7,.286,0,0,,1,5,6,6,1,1,4,1,8
2,Bria Smith,31,4,7,.571,4,7,.571,0,0,,2,2,1.000,2,4,6,4,3,0,2,2,10
3,Asia Taylor,18,5,5,1.000,5,5,1.000,0,0,,0,0,,1,1,2,1,0,0,0,4,10
4,Sheronne Vails,14,1,4,.250,1,4,.250,0,0,,0,0,,0,2,2,0,2,2,0,1,2
6,Shawnta' Dyer,20,6,10,.600,6,10,.600,0,0,,1,3,.333,3,1,4,0,0,1,0,0,13
7,Sara Hammond,20,1,3,.333,1,3,.333,0,0,,5,6,.833,4,5,9,1,0,0,3,0,7
8,Antonita Slaughter,16,1,6,.167,1,5,.200,0,1,.000,0,0,,2,2,4,0,0,0,1,1,2
9,Jude Schimmel,4,0,1,.000,0,0,,0,1,.000,1,2,.500,0,0,0,0,0,0,0,0,1
10,Shelby Harper,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,24,59,.407,20,44,.455,4,15,.267,15,19,.789,14,23,37,15,9,4,12,9,67
