,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Connecticut ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,DeNesha Stallworth,33,.347,.333,.083,.167,3.3,31.4,15.2,8.6,0.0,0.0,18.9,21.5,62,111,
1,Jennifer O'Neill,32,.484,.458,.333,.250,0.0,9.3,3.9,0.0,0.0,0.0,23.1,24.2,74,115,
2,Kastine Evans,29,.111,.111,.222,.000,3.7,10.2,6.5,23.5,3.4,0.0,18.2,16.9,34,107,
3,A'dia Mathies,25,.591,.556,.333,.667,8.6,11.9,10.0,12.7,6.0,3.6,25.6,27.9,93,98,
4,Samarie Walker,23,.513,.000,.000,2.000,4.7,12.9,8.2,9.2,4.3,7.7,61.5,9.5,54,99,
6,Bria Goss,20,.335,.250,.250,.250,10.8,0.0,6.3,0.0,2.5,0.0,25.3,26.5,58,111,
7,Jelleah Sidney,13,.500,.500,.600,.000,0.0,11.4,4.8,24.0,0.0,13.7,0.0,17.2,107,105,
8,Janee Thompson,10,.200,.200,.200,.000,0.0,0.0,0.0,0.0,5.0,0.0,16.7,26.8,35,105,
9,Bernisha Pinkett,9,.000,.000,.000,.000,0.0,32.9,13.9,46.8,0.0,0.0,0.0,5.0,64,110,
10,Brittany Henderson,5,,,,,0.0,59.3,25.0,0.0,0.0,0.0,,0.0,,105,
11,Azia Bishop,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,44.6,0,116,
12,School Totals,200,.383,.339,.258,.242,18.9,74.1,42.2,47.4,11.1,11.1,23.3,100.0,65.4,102.5,
